,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34
sub_topic_48,3.9579947e-05,0.00052255765,4.96259e-05,2.4829402e-05,1.3329992e-05,1.2572797e-05,6.047819e-06,4.6557657e-06,4.843866e-06,8.185977e-06,0.0004482507,4.3072265e-05,6.839891e-06,4.2366315e-05,0.00028465065,7.0515955e-05,1.0590769e-05,1.3778344e-05,0.00013271859,1.7502143e-05,4.745772e-06,0.0006556245,4.7371563e-05,1.0997819e-06,8.1008085e-07,3.6897427e-06,0.5322958,1.1974566e-06,4.2832326e-05,1.3281049e-05,1.1255227e-05,0.00047691033,3.725046e-05,0.0012298522,0.00030339012
sub_topic_49,0.0,0.0,3.6944826e-07,0.0,0.0,0.0,0.0,8.056224e-07,0.0,0.0,0.0,0.0,0.08507729,0.0,0.0,0.0,0.0,0.0021224828,0.0,0.0,0.0,0.0,0.0,1.3087431e-05,0.0,0.0,7.917574e-06,0.0,0.0,0.0,1.2971797e-05,5.954019e-06,0.0,0.0,2.0566756e-07
sub_topic_50,9.015062e-05,4.1236548e-05,1.0844691e-05,2.4337926e-06,5.4543057e-07,0.00019597868,6.0937814e-06,0.0,0.0,3.3255972e-05,0.0006010366,5.0751128e-06,0.0,2.7725651e-05,1.4113338e-05,1.9880836e-06,1.0537273e-05,4.802564e-05,2.115214e-06,1.0460768e-06,8.3794075e-06,8.7276596e-05,0.70784026,0.0,7.5898584e-05,0.0,2.3942559e-05,7.352714e-07,6.847398e-06,4.771625e-06,3.942718e-05,4.9008067e-06,3.8240154e-07,0.00105616,2.0151138e-06
sub_topic_51,0.00043881062,0.00014044151,0.0013447673,3.4736102e-05,8.097391e-05,0.00016564781,0.0001590511,7.913177e-05,3.286393e-05,0.00040305476,0.0019792526,0.0036097055,1.6998063e-05,0.0011155861,0.00618299,0.81209,3.33949e-06,3.2457333e-06,4.420721e-05,1.640371e-05,0.0,0.0015250426,0.00015471857,3.275153e-05,0.0017854588,9.03362e-05,0.0013671088,0.000108799366,0.0014420446,0.00013307665,0.0025386526,0.0029096797,0.002186092,0.000874177,0.0008140582
sub_topic_52,3.2559583e-06,4.1477946e-05,1.8111987e-05,1.3925004e-05,1.3896158e-06,2.552303e-05,2.9307512e-06,4.190435e-07,1.531123e-06,4.496953e-06,3.7048354e-05,9.945037e-07,8.523452e-06,3.7579628e-06,3.862076e-05,0.0,8.468448e-06,0.000356754,2.152432e-05,6.9232333e-06,2.3247647e-05,8.8110406e-05,5.604352e-05,1.7377049e-06,0.0,4.7164457e-07,0.20133062,3.1315845e-05,1.1367354e-05,3.3697359e-06,3.4988939e-06,7.0940496e-06,4.4728353e-08,8.2684994e-05,4.0244588e-05
sub_topic_53,8.994529e-06,6.29819e-06,1.04008395e-05,0.5251964,7.773018e-06,3.4712113e-05,0.0,0.0,9.779178e-07,1.3353745e-05,2.9693907e-05,1.1984572e-05,0.0,1.8358112e-05,3.3299245e-06,4.193401e-07,7.3324322e-06,2.625628e-06,0.0001413703,3.4938636e-05,0.00017534109,3.804586e-06,7.871775e-06,1.9594525e-05,1.5389951e-06,1.5676658e-05,1.6364165e-05,5.77105e-09,8.776301e-06,6.1216892e-06,1.2484267e-06,4.249516e-05,0.0,1.8613402e-05,0.0028092847
sub_topic_54,0.010093165,0.00066319556,0.007655151,0.002948918,0.0069763125,0.00063589495,0.00046662855,0.0032716966,0.017089767,0.00204934,0.009896618,0.003525387,0.0010405341,0.0029353688,0.00036495127,0.002102135,0.0012658295,4.850044e-06,0.00084942806,0.0005131482,0.000110994835,0.0006304524,0.000118181924,0.0002885074,0.021230664,0.010656177,0.0006431924,0.00971388,0.0049332273,0.0029942277,0.0046243747,0.009337022,0.003824864,0.0018972334,0.0026700522
sub_topic_55,5.8739144e-05,6.664585e-06,0.8849198,2.0125417e-05,3.0392655e-06,3.519069e-05,1.7117484e-06,7.206117e-07,7.038743e-07,1.252311e-05,4.732627e-05,2.9243263e-05,2.6518812e-05,1.37986835e-05,8.383136e-06,1.3267485e-05,0.0011098575,4.883909e-07,6.131535e-06,3.3541646e-06,1.6909902e-06,2.5387084e-05,2.371071e-05,0.0,9.203246e-06,4.171876e-06,5.8434784e-05,8.416762e-07,1.6569886e-05,1.7521315e-05,0.00041002108,5.85664e-06,6.5258064e-05,0.0002711559,4.3806624e-05
sub_topic_56,0.0011397575,0.00055084476,0.0010101206,0.00045475893,0.43641913,0.00072180945,0.00084494555,7.3091805e-06,0.0008629407,0.00032281442,0.0004304336,0.00024662926,0.0012116554,0.00039581076,0.00015983568,0.00017665766,0.0004748985,2.5581521e-05,0.00051014154,0.00015393583,0.0008652638,0.00041301775,0.0002150546,2.0812768e-05,0.0003055601,0.00078513235,0.0008858862,0.0013547285,0.00041713804,0.00024449636,0.0006527795,0.00039418336,0.00019012643,0.0005849236,0.00034470527
sub_topic_57,0.0016566223,0.00082385144,0.00050297205,0.00059045653,0.0017502388,0.00013644384,0.00090096047,0.0012106029,0.61380017,0.0001108608,0.00048687178,0.0012035029,0.0003002109,0.0013925513,0.00021193393,0.00022385873,0.0012550798,7.540277e-05,0.0016610051,0.000370668,0.0003661479,0.0007712065,0.00024205235,0.002237578,0.00024426563,0.0016840895,0.0020678807,0.0011330828,0.0005760012,0.00066680147,0.00039898095,0.00043060762,0.00050847925,0.0013124446,0.0004719018
sub_topic_58,1.7249384e-05,0.00041679633,4.609167e-05,2.0702992e-05,1.6875706e-06,2.7904407e-06,0.00010182228,0.010754307,0.0002603996,2.2879232e-05,1.3858045e-05,1.5903484e-05,4.3080137e-05,0.00017940192,6.2549543e-06,2.0705256e-06,5.417561e-05,0.00013147027,1.2251412e-05,9.543874e-05,5.98638e-06,0.000358429,9.516056e-05,0.38721892,7.13557e-05,2.6379703e-05,4.5065088e-05,0.00015484297,6.497491e-05,1.3048992e-05,0.00014150387,6.30984e-05,0.00012829705,1.1494442e-05,5.68531e-05
sub_topic_59,0.00034780006,0.00018571503,0.000104372484,0.00012069192,0.00013626326,1.024183e-05,9.992133e-05,0.00016694829,2.38078e-05,0.0011195748,0.0008166872,0.00027222285,1.14529175e-05,0.0028013606,0.0024395154,0.0026070236,3.0144462e-05,1.4541404e-05,6.426454e-06,2.4846036e-05,5.7606953e-06,0.0007006864,0.0014170434,2.1404943e-05,0.92356116,0.00034215752,3.051848e-05,0.00025756675,0.0005128331,6.7445704e-05,0.004565451,0.0073760734,6.9697955e-05,7.789321e-05,2.2197653e-05
