,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35
sub_topic_47,0.00040716154,5.307066e-05,0.0011460052,1.9248635e-05,1.36199715e-05,3.8906444e-05,6.922999e-05,5.4857257e-05,3.1941705e-05,5.100347e-05,0.00015590584,6.5337976e-05,4.408494e-05,9.3312614e-05,3.022543e-05,0.00012616941,0.00020715815,2.433343e-06,3.2435837e-05,8.1207014e-05,5.708808e-06,8.4585765e-05,0.00012899698,7.778481e-06,4.244812e-05,3.415062e-05,0.0008985276,3.813043e-05,0.0002276498,5.5056053e-06,0.00029647918,1.7062745e-05,0.93683344,0.00015517397,4.2474545e-05,6.4691834e-05
sub_topic_48,2.7386912e-05,0.000231806,0.0001891644,3.7720118e-05,1.1605599e-05,1.5408848e-05,6.295012e-06,5.035542e-06,6.850006e-06,8.47894e-06,0.00017366583,1.3717788e-05,2.1120577e-05,2.3631466e-05,8.417249e-05,1.027029e-05,1.8342822e-05,1.9710445e-05,0.00020903966,1.983795e-06,2.196288e-05,0.00058411335,0.0001318274,7.63855e-07,8.294213e-07,6.6860725e-06,0.8647498,5.7401585e-06,3.353608e-05,6.1692026e-07,2.033248e-05,0.00013045254,2.7244627e-05,0.00057725224,0.0001166586,7.286709e-05
sub_topic_49,1.2183654e-05,9.2395494e-05,2.4403258e-05,7.100674e-05,4.9686637e-06,0.005373333,6.437533e-05,5.1381994e-07,1.3478436e-07,7.294102e-05,5.8825073e-05,0.0,2.6520936e-05,2.3294595e-05,0.00020287123,1.4136843e-06,6.376015e-05,0.0006058763,3.8595954e-05,1.6929098e-05,0.0021239822,0.0002406457,0.00018148286,0.0030028385,7.42108e-06,9.231873e-06,0.0012083718,7.3934416e-06,4.9867238e-05,9.70894e-06,3.1064093e-05,9.838332e-05,1.2825194e-06,0.00020859246,0.00014229614,2.3054783e-05
sub_topic_50,0.0011077463,6.272923e-05,1.1178416e-05,1.3579445e-06,1.9920876e-07,3.6436468e-05,1.6240327e-05,3.0923508e-07,0.0,6.794678e-05,0.0006568746,0.0001716909,5.183052e-06,2.4378114e-05,9.8128396e-05,8.441812e-06,6.754804e-06,3.5424964e-05,5.484842e-06,0.0,2.4586902e-06,0.000112766385,0.25371724,0.0,0.00020695351,0.0,2.5496034e-05,5.6631904e-07,8.298052e-06,5.3739363e-06,8.713324e-05,1.9932299e-05,5.553464e-07,0.0007140098,1.7181465e-07,1.1219562e-05
sub_topic_51,0.00043788357,0.00016374238,0.0011210453,2.8095128e-05,7.120711e-05,0.0002002501,0.00017190944,8.587769e-05,3.739322e-05,0.00054201914,0.0009763626,0.003302806,3.018097e-05,0.001314121,0.004583374,0.8560557,3.3022197e-06,2.0249845e-06,6.104554e-05,2.4664814e-05,0.0,0.0016799993,0.00020217222,3.2380445e-05,0.0021708224,0.0001300997,0.0014868476,0.000103208644,0.001569155,5.332014e-05,0.0025420715,0.005428835,0.001783353,0.0008364384,0.0008335916,0.000173261
sub_topic_52,2.144983e-05,0.00012875751,4.45318e-05,0.00076953945,1.0075971e-05,0.0003695302,1.6788503e-05,6.9675707e-07,2.702289e-07,5.74591e-05,9.706024e-06,0.0,3.3312528e-05,2.5022462e-05,3.1389307e-05,0.0,7.0888265e-05,0.00033808796,4.157257e-05,0.00011167914,0.58946174,8.168576e-05,6.733578e-05,3.3155997e-05,6.29934e-07,6.6045586e-06,9.914304e-05,1.6848415e-06,2.4708925e-05,1.2974959e-05,2.8637703e-06,9.136238e-06,0.0,2.091559e-05,0.005284602,1.2389797e-05
sub_topic_53,1.2156643e-05,4.4380904e-06,1.8836723e-05,0.7876029,7.926655e-06,2.2657428e-05,0.0,1.3402766e-06,2.412173e-06,3.430085e-05,0.0002982884,2.4504398e-05,1.2375198e-06,4.5443034e-05,5.150142e-06,1.7463063e-06,1.1494858e-05,1.7173163e-06,0.00019427449,1.3578377e-05,0.0003026189,5.2683476e-06,7.113325e-06,2.2594479e-05,2.0539152e-05,1.2430491e-05,1.3782693e-05,1.8938546e-07,2.2625887e-05,4.525913e-06,7.627364e-06,8.622927e-05,0.0,1.37018405e-05,0.0015716066,0.00042010657
sub_topic_54,0.0017218448,0.00023670697,0.0017957977,0.002369881,0.00022011869,0.00052525755,5.7867488e-05,0.00016323362,0.0002368595,0.0012870352,0.65456045,0.0003917113,0.000102173886,0.0013789498,0.00030040997,0.00031497757,0.00023011828,6.4926808e-06,0.00016370224,6.717233e-05,5.680161e-05,0.00032609949,0.00013348373,3.9051854e-05,0.0016080019,0.00014703153,0.0004684271,0.000278158,0.0010367704,0.00020754553,0.001168192,0.0012998284,0.00085052237,0.00024142356,0.0006341608,0.00071731396
sub_topic_55,4.7042096e-05,4.7897197e-06,0.8811407,1.7129954e-05,2.050888e-06,3.378523e-05,1.0494751e-06,7.9629586e-07,9.03373e-07,1.1600902e-05,4.4117587e-05,2.1757094e-05,6.693324e-06,1.10628225e-05,5.922214e-06,6.133657e-06,0.0029754685,2.5291004e-07,7.946186e-06,3.3324393e-06,2.115909e-06,1.9832592e-05,2.3423216e-05,0.0,1.1109647e-05,2.7171388e-06,6.530926e-05,3.198084e-07,1.4338157e-05,5.871355e-06,0.00043386617,3.0569074e-06,4.7020225e-05,0.00022470122,3.6524227e-05,1.4369958e-05
sub_topic_56,0.00081376015,0.00033861058,0.00076722057,0.0003942849,0.61260027,0.0008713329,0.0004070858,2.043856e-06,0.00020196446,0.00042094424,0.0003381981,0.000104519146,0.00047246544,0.00018995831,0.00015394266,0.00010342055,0.0002930233,3.1725845e-05,0.00034393364,9.187757e-05,0.0003193348,0.0004018149,0.00015756843,2.17667e-06,9.4723786e-05,0.00013587794,0.00066376023,0.0003471934,0.0003494826,0.00033394745,0.0002497844,0.00014962554,0.00010279356,0.00030800435,0.00053442497,0.00023013662
sub_topic_57,0.0018107543,0.00082364446,0.00055171974,0.0005377061,0.0019050024,0.00017809773,0.0009284465,0.0011511272,0.604116,0.00013234442,0.0006891441,0.00118641,0.0001971304,0.0014074919,0.00019541726,0.00022860915,0.0012930834,9.898783e-05,0.0020133692,0.0004754346,0.0004271522,0.00079224573,0.00030405336,0.0029772252,0.00026353257,0.0021343974,0.0022831545,0.001172109,0.00063480873,0.000427671,0.0004475712,0.00041406526,0.00051574816,0.0013484125,0.0003057826,0.0008351579
sub_topic_58,3.70278e-05,0.00048610105,0.0001382497,2.0611236e-05,1.008581e-06,4.9865953e-06,0.00021169378,0.030636206,0.0002689695,6.4383115e-05,4.5011588e-05,2.7407292e-05,0.00014497591,0.00037249152,1.1339392e-05,7.851473e-06,0.00010054394,9.118763e-05,5.0684073e-05,6.993266e-05,8.137288e-06,0.0004814293,0.00023364343,0.37779072,0.00024815553,6.625663e-05,7.5558026e-05,0.00024330936,0.00014048968,4.588319e-06,0.00029977362,8.9330366e-05,0.00038382088,1.8697096e-05,4.387424e-05,0.00010135599
sub_topic_59,0.00033596443,0.0002151434,0.000117909294,0.00013984121,0.00013196636,2.774801e-05,0.00012744048,0.00022244913,3.5804456e-05,0.001421771,0.00074173737,0.00029095597,1.3089062e-05,0.0029656945,0.0021395148,0.002810243,4.36988e-05,2.1285261e-05,1.0045316e-05,4.2084146e-05,6.1540354e-06,0.0008399331,0.0017499033,2.3838626e-05,0.95059204,0.00050440495,3.7668557e-05,0.00028210643,0.0005437434,3.300447e-05,0.0052766274,0.011438226,7.896305e-05,8.550809e-05,2.6704212e-05,0.00020475216
