,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36
sub_topic_45,0.00068007305,0.00028864515,0.00045699262,0.00038829746,5.0743958e-05,0.00025019544,0.00026893214,3.0211618e-06,1.9807992e-06,0.0016886097,3.192467e-05,9.127778e-06,0.00020392332,6.59778e-05,0.00014926713,1.4040841e-05,0.0023237558,0.00065657863,0.00013641987,0.0014665078,0.0015486768,0.00043735025,0.00017578786,1.93014e-06,4.384919e-05,1.7317336e-05,4.7408466e-05,1.825411e-05,8.186211e-05,0.102196835,2.4909396e-05,6.9587522e-06,3.353324e-05,3.9276114e-05,3.3006036e-06,0.0048189084,0.19884905
sub_topic_46,6.6462046e-05,1.4344257e-05,8.1411396e-05,0.9542934,1.1935911e-05,0.000114885006,4.0329455e-06,2.2978577e-06,3.531893e-06,0.00017921506,0.00010593093,3.62244e-05,3.3914982e-06,0.00012378237,2.0067606e-05,6.355837e-06,6.9024296e-05,3.1177165e-06,0.0001356212,1.0485812e-05,0.0004765768,1.4042019e-05,3.059596e-05,1.7439092e-05,5.4687003e-05,1.0901604e-05,1.4149221e-05,5.3519425e-06,8.126882e-05,2.0371845e-05,1.3637482e-05,9.0622416e-05,2.427239e-06,2.3917455e-05,0.0019849993,0.0015585687,8.452085e-05
sub_topic_47,0.00052947714,6.396558e-05,0.0013754057,2.6685573e-05,1.43447305e-05,1.3686281e-05,6.241812e-05,5.5714438e-05,2.9891402e-05,5.525585e-05,0.00014858069,7.9887206e-05,3.9282648e-05,9.90763e-05,3.2141063e-05,0.0002155202,0.00038782594,2.0733144e-06,3.7665046e-05,0.0001016699,7.744163e-06,8.949255e-05,0.00017425408,5.977939e-06,3.5342928e-05,2.94051e-05,0.0010958704,3.8141454e-05,0.0003100941,8.255411e-06,0.00032397392,2.2519846e-05,0.95623714,0.00023616286,5.4975386e-05,9.5015974e-05,1.4045268e-05
sub_topic_48,3.3747383e-05,0.0002651805,3.57208e-05,1.8967492e-05,1.3152925e-05,2.4083283e-05,7.804524e-06,3.9998763e-06,6.0901975e-06,1.0296481e-05,0.00017186604,1.1720031e-05,2.9065983e-05,2.398178e-05,8.752014e-05,1.4296058e-05,0.00013373433,2.323832e-05,0.00023847789,2.0227692e-06,3.6331498e-05,0.00067248225,0.00019456455,2.8135594e-06,5.391391e-07,5.402316e-06,0.8459342,6.747702e-06,3.201908e-05,2.603257e-06,2.146852e-05,0.00015354194,5.631603e-05,0.0004321299,0.000112969836,0.00013433909,2.759022e-06
sub_topic_49,1.7352369e-06,6.847113e-06,1.2056545e-06,1.9278865e-05,3.2142052e-07,0.00066192815,5.9484955e-05,0.0,5.1416947e-07,1.329542e-05,1.2827328e-06,0.0,2.6105736e-06,2.3119603e-06,1.2468818e-05,0.0,0.00055242307,1.4042816e-05,1.1905547e-06,6.7144947e-07,7.374391e-05,3.490473e-05,2.48755e-06,0.3909125,4.1792157e-07,6.724985e-07,7.799652e-06,2.9431422e-07,5.5643495e-06,0.0,9.716352e-07,3.7566765e-06,0.0,2.3816262e-06,1.5269893e-06,1.4412899e-06,1.3540804e-06
sub_topic_50,1.0354742e-05,0.0,7.2260923e-07,4.4534895e-06,7.954831e-06,0.0,1.07753085e-05,0.0,1.4850586e-05,0.0,7.336924e-06,0.45098633,0.0,1.9407487e-06,0.0,1.16317445e-07,0.00020022721,0.0,0.0019014854,0.0,0.0,0.0,3.1878483e-07,0.0,1.4414343e-06,3.3996134e-06,5.6091253e-06,0.0,1.0760306e-06,3.6130345e-07,0.0,3.2555563e-06,2.9677617e-06,3.7389034e-06,1.4787083e-06,5.831543e-06,5.820293e-07
sub_topic_51,0.0003403152,0.00013000009,0.00077367167,4.165386e-05,5.5183453e-05,0.00018130512,0.000111432826,8.199562e-05,2.2206477e-05,0.00045463402,0.0011738394,0.002134186,1.5157699e-05,0.0011964511,0.0039523104,0.73506945,7.841992e-06,2.3790997e-06,5.4991488e-05,1.5740417e-05,0.0,0.0013904519,0.00020658843,3.548523e-05,0.001920126,8.6762564e-05,0.0009285645,6.388523e-05,0.0014018631,7.81291e-05,0.002678654,0.0054352623,0.0015039684,0.0006119221,0.0008666529,0.0002022564,2.3710777e-06
sub_topic_52,1.555507e-05,0.00011053536,4.6310233e-05,2.3335591e-05,2.3760763e-06,0.002238402,2.2477374e-05,1.3375253e-06,0.0,4.969228e-05,1.4609014e-05,0.0,4.8053367e-05,1.3677726e-05,3.181693e-05,0.0,0.00018608838,0.00043790406,4.403345e-05,0.00015982545,0.4049583,9.912773e-05,0.00041940674,1.1894103e-05,4.0803565e-07,2.8636239e-06,0.000436122,0.0,1.13950455e-05,9.1600405e-06,9.609922e-06,4.6528305e-05,4.1894015e-07,5.8921614e-05,0.0013671021,1.9119767e-05,2.435351e-05
sub_topic_53,3.721822e-05,0.00016334851,9.6423726e-05,0.01488546,2.1254125e-05,0.0010445807,3.5732744e-05,1.6023847e-07,1.6869141e-07,0.000102037055,2.4024672e-05,0.0,2.7538184e-05,2.4070534e-05,1.9015455e-05,0.0,0.00032868097,0.00029862943,5.286977e-05,0.0002656234,0.36602065,1.9299561e-05,0.00020951123,3.1452015e-05,9.409533e-06,1.3426326e-05,3.431324e-05,9.571415e-07,2.3578423e-05,2.8272363e-05,2.5364984e-06,1.629689e-05,1.9083966e-06,2.9782062e-05,0.0003132765,3.8737402e-05,0.0006019448
sub_topic_54,0.014876608,0.000490199,0.0064376537,0.0011114464,0.0034975808,0.0005555221,0.00031479032,0.006127973,0.00887089,0.0011255783,0.0010541943,0.0042982707,0.00022033187,0.0026631095,0.00023320311,0.011887986,0.0012060812,1.8382775e-06,0.00079091446,0.0023567674,3.7151112e-05,0.00070784177,0.00018843137,0.00020378809,0.007342437,0.0135307945,0.0010577856,0.008066825,0.005030544,0.0035764987,0.0043659927,0.006413469,0.0060126954,0.0050257235,0.01762354,0.0017209266,0.00033079385
sub_topic_55,1.4662274e-05,1.8353422e-06,0.6875114,7.360248e-06,0.0,5.7146376e-06,0.0,0.0,0.0,6.106885e-06,1.0819003e-05,4.9207654e-07,1.0473211e-05,3.7174605e-06,1.2942604e-06,0.0,0.6820232,2.6551135e-09,6.197859e-07,1.9180743e-06,5.540934e-07,3.8058824e-06,1.1802537e-05,0.0,8.473865e-06,5.0193484e-07,6.8759414e-07,0.0,5.7345324e-06,1.5515063e-06,0.00020836462,6.88104e-07,3.8205366e-05,2.8067852e-05,3.1499471e-06,9.773986e-06,1.7855645e-06
sub_topic_56,0.00046041113,0.00021496961,0.0003788532,0.0005207495,0.6994257,0.00059764896,0.0002002267,1.6994144e-06,0.00011084137,0.00024106326,0.00014805065,5.8718222e-05,0.00025862714,0.00010782162,8.620422e-05,7.1663744e-05,0.0004884314,2.0432868e-05,0.00024668427,7.491987e-05,0.0002619243,0.00024841272,0.00014871257,1.272804e-06,5.1559517e-05,7.500504e-05,0.00048134942,0.00019864568,0.00020145139,0.00017295453,0.00013831482,0.00021299224,6.809054e-05,0.00019579288,0.0008212649,0.00018218816,0.00027613854
sub_topic_57,0.0018268455,0.0007732316,0.000370089,0.0005132769,0.0016906277,8.3554696e-05,0.0008359966,0.0011652072,0.6218594,0.00012000514,0.00029122236,0.00085851114,0.00017383198,0.0016898768,0.00016794835,0.00020753138,0.007364117,7.295076e-05,0.002171058,0.0004542209,0.00037334315,0.00072862627,0.00049803266,0.0019818144,0.00024878437,0.0018565243,0.002111086,0.0012067211,0.0005503675,0.0005173825,0.0005091784,0.00049644907,0.0004939313,0.0009929874,0.00029311498,0.0009514753,0.00023298018
sub_topic_58,0.0,9.24988e-06,0.0,0.0007663406,0.0,0.00012855932,0.0,3.8496673e-06,1.3856902e-07,2.6900464e-06,1.6327493e-06,0.0,6.4167347e-07,2.308502e-06,9.612898e-06,1.9946958e-06,1.40422435e-05,7.631549e-06,2.157216e-06,8.309631e-06,0.00018137925,6.8131376e-06,0.0,0.25076342,7.689068e-06,1.175892e-05,9.071037e-06,4.228587e-07,2.6888521e-05,0.0,1.5152327e-06,3.364023e-05,0.0,0.0,4.980011e-05,1.1227754e-05,0.0
sub_topic_59,0.00036871558,0.0001963689,0.00015000165,0.00018080055,0.00013739635,8.844591e-06,0.000105516054,0.000225066,3.672283e-05,0.0014276954,0.0016574018,0.0003505079,1.1882263e-05,0.0034657102,0.002410775,0.0021774415,0.0001452173,1.827988e-05,1.0393191e-05,4.496735e-05,7.3265337e-06,0.0008321378,0.0015521992,2.4180172e-05,0.95227236,0.00050904904,3.707099e-05,0.0003062626,0.0007721779,2.9071223e-05,0.0052924156,0.0099989725,7.8125995e-05,5.194754e-05,4.735214e-05,0.0004426282,5.129304e-05
